卷,题号,题肢,题型,模块,判定来源,conf,why,unit_id
BJ-2024-SJS-YIMO,7,③,选择题(题肢),PH,首判(c021),中,概念外延关系属推理；各肢须用财产权/国体政体/主要矛盾/领土知识（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2024-SJS-YIMO-Q7
BJ-2024-SY-ERMO,1,③,选择题(题肢),PH,升级复判(escc02),低,科学社会主义属B1；③历史与现实联系、历史文化基础涉PH/CU（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2024-SY-ERMO-Q1
BJ-2024-XC-ERMO,9,C,选择题(题肢),PH,首判(c022),中,答案B内容创新价值引领属文化；C技术支配人的说法需哲学辨析，PH角度弱（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2024-XC-ERMO-Q9
BJ-2024-XC-ERMO,9,D,选择题(题肢),PH,首判(c022),中,答案B内容创新价值引领属文化；C技术支配人的说法需哲学辨析，PH角度弱（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2024-XC-ERMO-Q9
BJ-2024-XC-YIMO,1,①,选择题(题肢),PH,首判(c023),中,中国方案、全球治理、中国梦与世界相通属国际；①马克思主义原理（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2024-XC-YIMO-Q1
BJ-2025-DC-YIMO,1,②,选择题(题肢),PH,首判(c029),中,①党的全面领导②人民根本力量属必修三；③必由之路④改革开放属必修一（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-DC-YIMO-Q1
BJ-2025-FS-YIMO,9,④,选择题(题肢),PH,首判(c030),中,党以人民为中心、自我革命巩固执政地位、政府依法行政辨析属必修三；④一手材料涉认识论（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-FS-YIMO-Q9
BJ-2025-HD-ERMO,1,①,选择题(题肢),PH,首判(c033),中,规划指导经济与民生属B2；②党的领导属B3；④现代化目标步骤属B1（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-HD-ERMO-Q1
BJ-2025-HD-ERMO,12,①,选择题(题肢),PH,首判(c034),中,①②新事物与矛盾；④超前思维；耐心资本风险收益属经济（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-HD-ERMO-Q12
BJ-2025-HD-ERMO,12,②,选择题(题肢),PH,首判(c034),中,①②新事物与矛盾；④超前思维；耐心资本风险收益属经济（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-HD-ERMO-Q12
BJ-2025-HD-ERMO,3,④,选择题(题肢),PH,金标(gold_final),中,①党建引领基层治理②基层群众自治属政治；④统一方案违因地制宜；无答案键（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-HD-ERMO-Q3
BJ-2025-HD-YIMO,6,②,选择题(题肢),PH,首判(c035),高,联想、逆向思维、思维情感性想象性属思维；②辩证否定属哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-HD-YIMO-Q6
BJ-2025-SY-YIMO,2,②,选择题(题肢),PH,首判(c036),中,社区治理与居民参与属必修三；①创新发展属经济；②因地制宜涉哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-SY-YIMO-Q2
BJ-2025-XC-YIMO,8,A,选择题(题肢),PH,首判(c039),中,政务服务效能、公民义务属B3；宏观调控市场监管属B2；图缺（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-XC-YIMO-Q8
BJ-2025-YQ-YIMO,13,④,选择题(题肢),PH,首判(c040),中,消费场景、供需、竞争属经济；④协同效应整体性兼有哲学整体部分角度；答案缺失（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-YQ-YIMO-Q13
BJ-2025-YQ-YIMO,6,④,选择题(题肢),PH,首判(c040),中,①类比推理；②③迁移想象/形象思维；④继承中创新，哲学辩证否定与文化创新均可（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2025-YQ-YIMO-Q6
BJ-2026-BJ-GAOKAO,2,③,选择题(题肢),PH,首判(c040),中,党员干部正确政绩观属党的建设；③检验标准④当前与长远有哲学角度（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q2
BJ-2026-BJ-GAOKAO,2,④,选择题(题肢),PH,首判(c040),中,党员干部正确政绩观属党的建设；③检验标准④当前与长远有哲学角度（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q2
BJ-2026-BJ-GAOKAO,3,①,选择题(题肢),PH,首判(c040),中,主客体关系、意识选择性、共性个性属哲学；④答案肢文化活动主体性属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q3
BJ-2026-BJ-GAOKAO,3,②,选择题(题肢),PH,首判(c040),中,主客体关系、意识选择性、共性个性属哲学；④答案肢文化活动主体性属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q3
BJ-2026-BJ-GAOKAO,3,③,选择题(题肢),PH,首判(c040),中,主客体关系、意识选择性、共性个性属哲学；④答案肢文化活动主体性属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q3
BJ-2026-BJ-GAOKAO,4,①,选择题(题肢),PH,首判(c040),中,社会意识、矛盾、认识动力属哲学；④答案肢耕读育人价值属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q4
BJ-2026-BJ-GAOKAO,4,②,选择题(题肢),PH,首判(c040),中,社会意识、矛盾、认识动力属哲学；④答案肢耕读育人价值属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q4
BJ-2026-BJ-GAOKAO,4,③,选择题(题肢),PH,首判(c040),中,社会意识、矛盾、认识动力属哲学；④答案肢耕读育人价值属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q4
BJ-2026-BJ-GAOKAO,5,①,选择题(题肢),PH,首判(c040),高,普遍联系、整体部分、量变质变、合目的合规律，全为哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q5
BJ-2026-BJ-GAOKAO,5,②,选择题(题肢),PH,首判(c040),高,普遍联系、整体部分、量变质变、合目的合规律，全为哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q5
BJ-2026-BJ-GAOKAO,5,③,选择题(题肢),PH,首判(c040),高,普遍联系、整体部分、量变质变、合目的合规律，全为哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q5
BJ-2026-BJ-GAOKAO,5,④,选择题(题肢),PH,首判(c040),高,普遍联系、整体部分、量变质变、合目的合规律，全为哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-BJ-GAOKAO-Q5
BJ-2026-CP-ERMO,2,①,选择题(题肢),PH,升级复判(escc04),中,①规律③人为联系④尊重规律为前提属哲学；②政府履行生态惠民职能（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q2
BJ-2026-CP-ERMO,2,③,选择题(题肢),PH,升级复判(escc04),中,①规律③人为联系④尊重规律为前提属哲学；②政府履行生态惠民职能（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q2
BJ-2026-CP-ERMO,2,④,选择题(题肢),PH,升级复判(escc04),中,①规律③人为联系④尊重规律为前提属哲学；②政府履行生态惠民职能（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q2
BJ-2026-CP-ERMO,3,A,选择题(题肢),PH,首判(c041),高,认识与实践、矛盾普遍特殊、联系多样性、主要矛盾，均哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q3
BJ-2026-CP-ERMO,3,B,选择题(题肢),PH,首判(c041),高,认识与实践、矛盾普遍特殊、联系多样性、主要矛盾，均哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q3
BJ-2026-CP-ERMO,3,C,选择题(题肢),PH,首判(c041),高,认识与实践、矛盾普遍特殊、联系多样性、主要矛盾，均哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q3
BJ-2026-CP-ERMO,3,D,选择题(题肢),PH,首判(c041),高,认识与实践、矛盾普遍特殊、联系多样性、主要矛盾，均哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q3
BJ-2026-CP-ERMO,4,①,选择题(题肢),PH,首判(c041),中,②辩证否定属哲学；③中华文明生命力、④文化发展决定因素属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q4
BJ-2026-CP-ERMO,4,②,选择题(题肢),PH,首判(c041),中,②辩证否定属哲学；③中华文明生命力、④文化发展决定因素属文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-ERMO-Q4
BJ-2026-CP-QIMO,2,①,选择题(题肢),PH,首判(c042),中,辩证统一、联系、矛盾属哲学；②综合思维方法属思维（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q2
BJ-2026-CP-QIMO,2,③,选择题(题肢),PH,首判(c042),中,辩证统一、联系、矛盾属哲学；②综合思维方法属思维（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q2
BJ-2026-CP-QIMO,2,④,选择题(题肢),PH,首判(c042),中,辩证统一、联系、矛盾属哲学；②综合思维方法属思维（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q2
BJ-2026-CP-QIMO,3,①,选择题(题肢),PH,升级复判(escc04),中,①最高价值标准②主要矛盾③联系客观性属哲学；④政府治理文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q3
BJ-2026-CP-QIMO,3,②,选择题(题肢),PH,升级复判(escc04),中,①最高价值标准②主要矛盾③联系客观性属哲学；④政府治理文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q3
BJ-2026-CP-QIMO,3,③,选择题(题肢),PH,升级复判(escc04),中,①最高价值标准②主要矛盾③联系客观性属哲学；④政府治理文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q3
BJ-2026-CP-QIMO,4,①,选择题(题肢),PH,首判(c042),中,①价值与需要、②新旧事物属哲学；③④传统文化、文化与经济交融（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q4
BJ-2026-CP-QIMO,4,②,选择题(题肢),PH,首判(c042),中,①价值与需要、②新旧事物属哲学；③④传统文化、文化与经济交融（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q4
BJ-2026-CP-QIMO,8,②,选择题(题肢),PH,首判(c042),中,严格规范公正文明执法、法律与行政规章、政治权利属必修三（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q8
BJ-2026-DC-YIMO,3,④,选择题(题肢),PH,升级复判(escc04),低,①讲好中国故事④突破条件限制；教育对外开放是否算选必一存疑（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-DC-YIMO-Q3
BJ-2026-FS-ERMO,2,C,选择题(题肢),PH,首判(c048),高,文艺性质、文化与经济政治关系属文化；C新事物与群众属哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-FS-ERMO-Q2
BJ-2026-FS-ERMO,3,③,选择题(题肢),PH,首判(c048),高,正确项②④中华文明创新性与多元一体属文化；①检核表法属思维；③意识属哲学（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-FS-ERMO-Q3
BJ-2026-FT-QIMO,3,②,选择题(题肢),PH,首判(c050),中,①外延关系④划分标准属RE；②新事物③共性个性属PH；所附细则为主观题讲评错配（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-FT-QIMO-Q3
BJ-2026-FT-QIMO,3,③,选择题(题肢),PH,首判(c050),中,①外延关系④划分标准属RE；②新事物③共性个性属PH；所附细则为主观题讲评错配（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-FT-QIMO-Q3
BJ-2026-FT-YIMO,1,④,选择题(题肢),PH,首判(c050),中,②③属B1；①党的全面领导可留B3；④个人与社会价值属PH（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-FT-YIMO-Q1
BJ-2026-HD-YIMO,3,②,选择题(题肢),PH,首判(c053),中,①②思维间接性、感性认识属思维；③④和平发展、国家利益落脚点属X1（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-HD-YIMO-Q3
BJ-2026-SY-YIMO,4,B,选择题(题肢),PH,金标(gold_final),中,ACD类比、定义、完全归纳属推理；B思想理论作用夸大归属哲学或文化存疑（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-SY-YIMO-Q4
BJ-2026-TZ-YIMO,1,①,选择题(题肢),PH,升级复判(escc05),中,四个自信、民族觉醒属必修一；初心使命涉必修三；①④人生价值等属哲学；无文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-TZ-YIMO-Q1
BJ-2026-TZ-YIMO,1,④,选择题(题肢),PH,升级复判(escc05),中,四个自信、民族觉醒属必修一；初心使命涉必修三；①④人生价值等属哲学；无文化（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-TZ-YIMO-Q1
BJ-2026-XC-ERMO,6,③,选择题(题肢),PH,首判(c058),中,联想、创新思维特征、想象属思维；④类比属推理；扬弃涉辩证否定（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-XC-ERMO-Q6
BJ-2026-XC-QIMO,13,②,选择题(题肢),PH,首判(c059),中,专利产业化、财政作用、创新转化；②条件制约有哲学角度（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-XC-QIMO-Q13
