卷,题号,题肢,题型,模块,判定来源,conf,why,unit_id
BJ-2026-CP-QIMO,11,①,选择题(题肢),X2,金标(gold_final),低,裁定：主考法律与生活；④法院诉前调解兼涉B3公正司法，但判断关键在调解，B3拿不准暂缓（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q11
BJ-2026-CP-QIMO,11,②,选择题(题肢),X2,金标(gold_final),低,裁定：主考法律与生活；④法院诉前调解兼涉B3公正司法，但判断关键在调解，B3拿不准暂缓（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q11
BJ-2026-CP-QIMO,11,③,选择题(题肢),X2,金标(gold_final),低,裁定：主考法律与生活；④法院诉前调解兼涉B3公正司法，但判断关键在调解，B3拿不准暂缓（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q11
BJ-2026-CP-QIMO,11,④,选择题(题肢),X2,金标(gold_final),低,裁定：主考法律与生活；④法院诉前调解兼涉B3公正司法，但判断关键在调解，B3拿不准暂缓（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q11
BJ-2026-CP-QIMO,12,①,选择题(题肢),X2,首判(c042),中,市场配置资源、生态补偿、区域协调属经济；①所有权涉物权（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-CP-QIMO-Q12
BJ-2026-DC-YIMO,9,③,选择题(题肢),X2,首判(c048),中,①根本动力属哲学社会基本矛盾；②③依法治国/学校依法履职；④现代化建设属必修一（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-DC-YIMO-Q9
BJ-2026-HD-QIZHONG,5,①,选择题(题肢),X2,金标(gold_final),低,裁定：②企业走出去研究东道国法规防风险属选必一开放内容；④完善知识产权保护制度属产权/法律；答案缺（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-HD-QIZHONG-Q5
BJ-2026-HD-QIZHONG,5,④,选择题(题肢),X2,金标(gold_final),低,裁定：②企业走出去研究东道国法规防风险属选必一开放内容；④完善知识产权保护制度属产权/法律；答案缺（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-HD-QIZHONG-Q5
BJ-2026-HD-YIMO,9,A,选择题(题肢),X2,首判(c053),中,公共法律服务、政府职能、司法防线、法治社会属B3；诉讼权利涉X2（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-HD-YIMO-Q9
BJ-2026-HD-YIMO,9,D,选择题(题肢),X2,首判(c053),中,公共法律服务、政府职能、司法防线、法治社会属B3；诉讼权利涉X2（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-HD-YIMO-Q9
BJ-2026-SJS-QIMO,12,A,选择题(题肢),X2,首判(c055),高,过错责任、诉讼时效、举证责任、公平补偿，选必二侵权（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-SJS-QIMO-Q12
BJ-2026-SJS-QIMO,12,B,选择题(题肢),X2,首判(c055),高,过错责任、诉讼时效、举证责任、公平补偿，选必二侵权（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-SJS-QIMO-Q12
BJ-2026-SJS-QIMO,12,C,选择题(题肢),X2,首判(c055),高,过错责任、诉讼时效、举证责任、公平补偿，选必二侵权（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-SJS-QIMO-Q12
BJ-2026-SJS-QIMO,12,D,选择题(题肢),X2,首判(c055),高,过错责任、诉讼时效、举证责任、公平补偿，选必二侵权（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-SJS-QIMO-Q12
BJ-2026-TZ-YIMO,11,③,选择题(题肢),X2,首判(c057),中,法治政府、依法履职属B3；③上诉期限、④司法审查涉X2诉讼（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-TZ-YIMO-Q11
BJ-2026-TZ-YIMO,11,④,选择题(题肢),X2,首判(c057),中,法治政府、依法履职属B3；③上诉期限、④司法审查涉X2诉讼（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-TZ-YIMO-Q11
BJ-2026-XC-QIMO,11,②,选择题(题肢),X2,首判(c059),中,规范柔性执法、社会治理协同、政务公开属政府依法行政（无法机械核对该题肢是否已被其它入口单独收录，如实列出供人工核对）,BJ-2026-XC-QIMO-Q11
